ID, ideology, leadership, name, party, description, introduced_bills_115, cosponsored_bills_115, unique_cosponsors_115, total_cosponsors_115
412573, 0.912145215176, 0.503195272852, Cruz, Republican, conservative Republican, 45, 169, 60, 180
412495, 0.85776452938, 0.591226912325, Lee, Republican, rank-and-file Republican, 35, 120, 69, 203
412330, 0.343382525945, 0.328857783545, Bennet, Democrat, centrist Democratic follower, 32, 228, 54, 122
300018, 0.25759301026, 0.53609494205, Cantwell, Democrat, rank-and-file Democrat, 31, 176, 84, 217
412556, 0.867047968972, 0.418913501522, Fischer, Republican, conservative Republican, 28, 120, 69, 134
412582, 0.253925780008, 0.482411665449, Kaine, Democrat, rank-and-file Democrat, 30, 234, 101, 264
400357, 0.00247409063628, 0.404938316684, Sanders, Independent, left-leaning Independent, 21, 206, 39, 138
300065, 0.181969836466, 0.657581900183, Leahy, Democrat, rank-and-file Democrat, 17, 243, 61, 160
300078, 0.415263165849, 0.676452921975, Nelson, Democrat, centrist Democrat, 52, 264, 77, 225
400134, 0.823465416924, 0.594673078559, Flake, Republican, rank-and-file Republican, 62, 98, 89, 204
412281, 0.248075253338, 0.216008212409, Heinrich, Democrat, moderate Democratic follower, 20, 217, 42, 84
300072, 0.793330074958, 0.9930519177, McConnell, Republican, moderate Republican leader, 36, 54, 100, 298
300071, 0.739130349577, 0.439818529933, McCain, Republican, rank-and-file Republican, 24, 141, 61, 103
300089, 0.679847762596, 0.189821720412, Shelby, Republican, centrist Republican follower , 7, 42, 2, 3
412269, 0.74480193013, 0.407955908829, Cassidy, Republican, rank-and-file Republican, 45, 142, 83, 184
412464, 0.875126587167, 0.274576351006, Lankford, Republican, conservative Republican, 24, 136, 52, 114
412305, 0.340967079782, 0.290910146229, Peters, Democrat, centrist Democratic follower, 31, 282, 66, 127
400061, 0.714773285501, 0.328357380552, Capito, Republican, rank-and-file Republican, 18, 244, 53, 84
412666, 0.856324017596, 0.174116686673, Perdue, Republican, moderate Republican follower, 13, 181, 37, 57
412668, 0.76920158874, 0.113826388786, Tillis, Republican, moderate Republican follower, 14, 192, 35, 43
412549, 0.820340689409, 0.398181708206, Daines, Republican, rank-and-file Republican, 52, 184, 77, 220
412669, 0.851903102671, 0.1886399264, Rounds, Republican, moderate Republican follower, 30, 185, 44, 71
412671, 0.746281442685, 0.228042254261, Sasse, Republican, moderate Republican follower, 4, 65, 44, 63
412508, 0.874596767604, 0.227876246104, Cotton, Republican, lonley conservative Republican follower, 20, 171, 38, 73
412667, 0.781399626825, 0.409086365659, Ernst, Republican, rank-and-file Republican, 26, 153, 68, 167
412406, 0.738777384581, 0.317836501631, Gardner, Republican, rank-and-file Republican, 31, 193, 56, 107
412665, 0.711485855722, 0.303343298058, Sullivan, Republican, rank-and-file Republican, 33, 144, 65, 144
412533, 0.259572976468, 0.246345032719, Duckworth, Democrat, moderate Democratic follower, 38, 265, 68, 190
412681, 0.287934711215, 0.112914483172, Cortez Masto, Democrat, moderate Democratic follower, 8, 193, 37, 66
400415, 0.18045956752, 0.128242344894, Van Hollen, Democrat, moderate Democratic follower, 15, 308, 44, 69
412678, 0.212013036807, 0.146903088615, Harris, Democrat, moderate Democratic follower, 20, 239, 43, 97
412680, 0.254360283828, 0.0539809036362, Hassan, Democrat, moderate Democratic follower, 12, 331, 20, 26
412734, 0.685789333681, 0.0184207593862, Strange, Republican, centrist Republican follower , 4, 87, 7, 7
412679, 0.668978019446, 0.0955929301735, Kennedy, Republican, centrist Republican follower , 15, 157, 34, 42
412428, 0.61805358842, 0.254699381961, Young, Republican, centrist Republican follower , 28, 154, 80, 145
412742, 0.295535396439, 0.0166333809629, Smith, Democrat, moderate Democratic follower, 8, 118, 7, 7
412741, 0.461998789367, 0.0, Jones, Democrat, centrist Democratic follower, 0, 57, 0, 0
412743, 0.468588437252, 0.00660178785154, Hyde-Smith, Republican, centrist Republican follower , 0, 5, 0, 0
